#                                                               --- full sequence ---- --- best 1 domain ---- --- domain number estimation ----
# target name        accession  query name           accession    E-value  score  bias   E-value  score  bias   exp reg clu  ov env dom rep inc description of target
#------------------- ---------- -------------------- ---------- --------- ------ ----- --------- ------ -----   --- --- --- --- --- --- --- --- ---------------------
karp_08445           -          TPR_12               PF13424.10   6.1e-40  135.4  20.4     1e-07   32.1   0.1   8.9   3   3   5   8   8   8   8 -
ut176_08060          -          TPR_12               PF13424.10   1.2e-39  134.3  21.0     1e-07   32.1   0.1   9.0   3   3   5   8   8   8   8 -
ut176_01130          -          TPR_12               PF13424.10     1e-38  131.5  19.6   1.2e-06   28.7   0.4   9.4   1   1   6   8   8   8   8 -
karp_01040           -          TPR_12               PF13424.10   2.3e-38  130.3  41.6   2.5e-06   27.6   1.2  11.3   6   4   3   9   9   9   7 -
ut76_11135           -          TPR_12               PF13424.10   2.6e-38  130.1  32.2   6.1e-08   32.8   0.5   9.3   7   2   1   8   8   8   7 -
gilliam_07410        -          TPR_12               PF13424.10   3.5e-38  129.7  19.1   1.6e-06   28.2   0.3   9.7   1   1   6   9   9   9   9 -
ta686_07620          -          TPR_12               PF13424.10   9.5e-38  128.3  25.4   8.2e-08   32.4   0.1   9.0   2   2   7   9   9   9   9 -
ut176_09885          -          TPR_12               PF13424.10   1.6e-37  127.6  24.6   2.9e-06   27.4   2.4  10.7   1   1   6   9   9   9   9 -
kato_10180           -          TPR_12               PF13424.10   4.5e-37  126.1  27.9   6.3e-09   36.0   0.3   7.6   1   1   5   6   6   6   6 -
ut176_07345          -          TPR_12               PF13424.10   5.2e-36  122.7  31.2     4e-09   36.6   0.5   8.8   1   1   8   9   9   9   8 -
ta686_08005          -          TPR_12               PF13424.10   1.4e-35  121.4  45.7     4e-08   33.4   0.7   9.2   1   1   8   9   9   9   8 -
ut76_10340           -          TPR_12               PF13424.10   2.2e-35  120.7  19.6   8.7e-08   32.3   0.1   8.3   4   3   4   8   8   7   7 -
karp_03595           -          TPR_12               PF13424.10   2.5e-34  117.3  28.6   5.6e-08   32.9   0.5   8.6   6   2   1   7   7   7   6 -
karp_03465           -          TPR_12               PF13424.10   6.5e-34  116.0  17.4   5.3e-06   26.6   0.4   9.5   1   1   9  10  10  10   8 -
karp_10465           -          TPR_12               PF13424.10   6.5e-34  116.0  17.4   5.3e-06   26.6   0.4   9.5   1   1   9  10  10  10   8 -
ut176_04865          -          TPR_12               PF13424.10   7.3e-34  115.9  24.8   1.3e-08   35.0   0.3   5.8   1   1   5   6   6   6   5 -
ikeda_09470          -          TPR_12               PF13424.10   1.3e-33  115.0  23.9   8.5e-06   25.9   0.9   8.7   4   3   2   7   7   7   7 -
ut76_06370           -          TPR_12               PF13424.10   2.9e-33  114.0  18.4   1.7e-09   37.8   0.7   6.5   1   1   5   6   6   6   6 -
ut76_00890           -          TPR_12               PF13424.10   8.4e-33  112.5  21.2   2.1e-05   24.7   0.8   8.9   4   2   4   8   8   8   8 -
ta686_02130          -          TPR_12               PF13424.10     4e-32  110.3  18.4   3.1e-07   30.5   0.1   7.4   2   2   5   7   7   7   7 -
ta686_11120          -          TPR_12               PF13424.10   4.1e-32  110.3   3.5   3.2e-06   27.3   0.0   6.2   3   2   1   5   5   5   5 -
ta686_12490          -          TPR_12               PF13424.10   4.1e-32  110.3   3.5   3.2e-06   27.3   0.0   6.2   3   2   1   5   5   5   5 -
gilliam_07975        -          TPR_12               PF13424.10   4.3e-32  110.2  22.4   2.1e-05   24.7   0.8   8.8   3   2   5   8   8   8   8 -
gilliam_04405        -          TPR_12               PF13424.10   7.1e-32  109.5  29.2   7.3e-08   32.6   2.2   8.7   5   2   3   8   8   8   7 -
gilliam_04155        -          TPR_12               PF13424.10   7.2e-32  109.5  23.3   2.4e-05   24.5   0.8   8.8   3   2   5   8   8   8   8 -
gilliam_02130        -          TPR_12               PF13424.10   2.8e-31  107.6  13.8   2.3e-07   30.9   0.8   8.2   1   1   6   7   7   7   7 -
gilliam_12410        -          TPR_12               PF13424.10   2.8e-31  107.6  13.8   2.3e-07   30.9   0.8   8.2   1   1   6   7   7   7   7 -
karp_02650           -          TPR_12               PF13424.10   3.9e-31  107.1  22.6   2.4e-05   24.5   0.8   8.9   4   2   3   8   8   8   8 -
kato_06230           -          TPR_12               PF13424.10   3.9e-31  107.1  22.6   2.4e-05   24.5   0.8   8.9   4   2   3   8   8   8   8 -
ut76_01455           -          TPR_12               PF13424.10   3.9e-31  107.1  22.6   2.4e-05   24.5   0.8   8.9   4   2   3   8   8   8   8 -
kato_10250           -          TPR_12               PF13424.10   5.4e-31  106.7  14.0   1.1e-07   31.9   0.4   6.5   1   1   5   6   6   6   5 -
ut76_09590           -          TPR_12               PF13424.10   7.6e-31  106.2   4.8     3e-07   30.6   0.3   7.1   3   2   2   6   6   6   6 -
kato_10885           -          TPR_12               PF13424.10   1.3e-30  105.5   5.1   3.1e-07   30.6   0.3   7.3   3   2   2   6   6   6   6 -
ut176_05280          -          TPR_12               PF13424.10   1.3e-30  105.4   7.2   6.5e-07   29.5   0.0   6.6   1   1   2   5   5   5   5 -
ut176_08915          -          TPR_12               PF13424.10   1.5e-30  105.3   9.6   7.1e-07   29.4   0.3   7.1   2   2   5   7   7   7   7 -
ta686_09350          -          TPR_12               PF13424.10   1.5e-30  105.2   8.0   4.1e-08   33.4   0.2   6.9   3   3   2   5   5   5   5 -
karp_12355           -          TPR_12               PF13424.10   1.8e-30  105.0   8.6   5.2e-08   33.0   0.6   7.6   4   2   3   7   7   7   7 -
gilliam_12380        -          TPR_12               PF13424.10   2.2e-30  104.7   9.0     3e-07   30.6   0.3   7.0   3   2   0   5   5   5   5 -
ut176_07140          -          TPR_12               PF13424.10   2.6e-30  104.5   8.0     3e-06   27.4   0.1   7.5   3   2   3   6   6   6   6 -
ta686_02410          -          TPR_12               PF13424.10   5.5e-30  103.4   8.5   4.1e-08   33.4   0.6   7.9   4   2   3   7   7   7   7 -
ut176_03600          -          TPR_12               PF13424.10   6.4e-30  103.2  23.0   2.3e-09   37.4   0.4   6.2   1   1   5   6   6   6   6 -
gilliam_08555        -          TPR_12               PF13424.10   7.1e-30  103.1   6.4   6.5e-08   32.7   0.1   6.9   3   3   2   5   5   5   4 -
ut176_08005          -          TPR_12               PF13424.10   7.8e-30  103.0   7.7     3e-06   27.4   0.1   7.4   3   2   2   6   6   6   6 -
ta686_07845          -          TPR_12               PF13424.10   1.8e-29  101.8   7.3   3.1e-07   30.5   0.0   6.5   2   2   3   6   6   6   5 -
karp_00485           -          TPR_12               PF13424.10   2.1e-29  101.6  20.6   1.7e-05   25.0   0.3   8.8   2   1   4   7   7   7   7 -
karp_07475           -          TPR_12               PF13424.10   2.1e-29  101.6  20.6   1.7e-05   25.0   0.3   8.8   2   1   4   7   7   7   7 -
gilliam_01525        -          TPR_12               PF13424.10   2.4e-29  101.4  25.2   1.6e-06   28.2   0.2   7.5   2   2   5   7   7   7   7 -
gilliam_01700        -          TPR_12               PF13424.10   2.4e-29  101.4  25.2   1.6e-06   28.2   0.2   7.5   2   2   5   7   7   7   7 -
gilliam_10090        -          TPR_12               PF13424.10   2.4e-29  101.4  25.2   1.6e-06   28.2   0.2   7.5   2   2   5   7   7   7   7 -
gilliam_02265        -          TPR_12               PF13424.10   2.4e-29  101.4   9.8   2.1e-05   24.7   0.1   7.6   3   2   4   7   7   7   7 -
gilliam_03310        -          TPR_12               PF13424.10   2.4e-29  101.4   9.8   2.1e-05   24.7   0.1   7.6   3   2   4   7   7   7   7 -
gilliam_08775        -          TPR_12               PF13424.10   2.4e-29  101.4   9.8   2.1e-05   24.7   0.1   7.6   3   2   4   7   7   7   7 -
gilliam_12840        -          TPR_12               PF13424.10   2.4e-29  101.4   9.8   2.1e-05   24.7   0.1   7.6   3   2   4   7   7   7   7 -
karp_06560           -          TPR_12               PF13424.10   4.9e-29  100.4  17.4   8.5e-06   25.9   0.0   6.7   3   1   3   6   6   6   6 -
karp_00740           -          TPR_12               PF13424.10   5.7e-29  100.2  19.4   8.1e-07   29.2   0.2   6.6   1   1   5   6   6   6   5 -
ikeda_10400          -          TPR_12               PF13424.10   6.1e-29  100.1   5.3   2.7e-06   27.5   0.1   6.7   2   2   5   7   7   7   7 -
ikeda_06520          -          TPR_12               PF13424.10     1e-28   99.4  14.5   7.7e-06   26.1   0.4   7.1   2   1   5   7   7   7   6 -
ikeda_08490          -          TPR_12               PF13424.10     1e-28   99.4  14.5   7.7e-06   26.1   0.4   7.1   2   1   5   7   7   7   6 -
ut76_01425           -          TPR_12               PF13424.10   1.2e-28   99.2  12.6   6.5e-06   26.3   0.2   6.6   4   2   2   6   6   6   6 -
gilliam_09370        -          TPR_12               PF13424.10   1.2e-28   99.1  10.9   1.9e-06   28.0   0.8   6.7   3   2   3   6   6   6   6 -
ta686_05305          -          TPR_12               PF13424.10   1.8e-28   98.6  16.5   3.5e-08   33.6   0.3   6.6   3   3   2   5   5   5   5 -
ta686_06215          -          TPR_12               PF13424.10   1.8e-28   98.6  16.5   3.5e-08   33.6   0.3   6.6   3   3   2   5   5   5   5 -
kato_08500           -          TPR_12               PF13424.10   1.9e-28   98.5   8.0   1.2e-07   31.9   0.3   6.5   1   1   3   5   5   5   4 -
karp_02695           -          TPR_12               PF13424.10   3.2e-28   97.8  11.3   1.7e-06   28.2   0.2   6.5   2   2   5   7   7   7   7 -
karp_07785           -          TPR_12               PF13424.10   3.2e-28   97.8  11.3   1.7e-06   28.2   0.2   6.5   2   2   5   7   7   7   7 -
ta686_12230          -          TPR_12               PF13424.10   6.8e-28   96.8  10.7     2e-06   28.0   0.8   7.5   2   2   5   7   7   7   7 -
kato_08470           -          TPR_12               PF13424.10   6.9e-28   96.7   5.7   1.4e-07   31.6   0.2   6.6   2   2   3   6   6   6   4 -
ta686_06520          -          TPR_12               PF13424.10   8.9e-28   96.4   8.3   1.2e-06   28.7   0.1   7.3   3   3   3   6   6   6   5 -
gilliam_07560        -          TPR_12               PF13424.10   9.8e-28   96.2  12.3   3.9e-05   23.8   0.3   7.2   2   2   5   7   7   7   7 -
karp_02395           -          TPR_12               PF13424.10   3.2e-27   94.6   8.8   3.9e-07   30.2   0.3   6.7   2   2   4   6   6   6   6 -
kato_00630           -          TPR_12               PF13424.10   3.3e-27   94.5   6.9   1.4e-07   31.6   0.2   6.7   2   2   3   6   6   6   4 -
kato_00080           -          TPR_12               PF13424.10   3.4e-27   94.5   6.9   1.4e-07   31.6   0.2   6.7   2   2   3   6   6   6   4 -
kato_01750           -          TPR_12               PF13424.10   3.4e-27   94.5   6.9   1.4e-07   31.6   0.2   6.7   2   2   3   6   6   6   4 -
kato_03850           -          TPR_12               PF13424.10   3.4e-27   94.5   6.9   1.4e-07   31.6   0.2   6.7   2   2   3   6   6   6   4 -
kato_05880           -          TPR_12               PF13424.10   3.4e-27   94.5   6.9   1.4e-07   31.6   0.2   6.7   2   2   3   6   6   6   4 -
karp_12500           -          TPR_12               PF13424.10   6.2e-27   93.7   8.4   8.6e-05   22.7   0.1   7.2   2   2   4   6   6   6   6 -
karp_04985           -          TPR_12               PF13424.10   1.6e-26   92.4   7.3   1.6e-06   28.2   0.2   7.3   2   2   6   8   8   8   6 -
gilliam_00785        -          TPR_12               PF13424.10     2e-26   92.0   8.0   3.1e-06   27.3   0.1   6.9   2   2   3   6   6   6   6 -
ta686_07200          -          TPR_12               PF13424.10   2.5e-26   91.7   7.8   1.7e-07   31.3   0.2   6.6   1   1   1   4   4   4   4 -
ut76_03175           -          TPR_12               PF13424.10   4.4e-26   90.9   8.0   2.3e-06   27.7   0.3   7.0   3   2   3   6   6   6   5 -
ta686_02570          -          TPR_12               PF13424.10   4.7e-26   90.8  14.3   4.5e-06   26.8   0.5   7.1   2   2   5   7   7   7   7 -
ut76_07585           -          TPR_12               PF13424.10   1.6e-25   89.2  12.2   1.5e-05   25.1   0.1   7.5   1   1   6   7   7   7   7 -
kato_05700           -          TPR_12               PF13424.10   1.7e-25   89.1  12.0   1.4e-05   25.3   0.1   7.4   1   1   6   7   7   7   7 -
boryong_11315        -          TPR_12               PF13424.10     2e-25   88.8   6.8   6.4e-06   26.3   0.2   7.4   3   2   4   7   7   7   6 -
gilliam_01670        -          TPR_12               PF13424.10   2.2e-25   88.7  24.5   1.9e-08   34.4   0.7   5.8   1   1   5   6   6   6   5 -
ut176_01210          -          TPR_12               PF13424.10   2.6e-25   88.5   9.7   3.6e-05   23.9   0.3   6.6   3   1   1   5   5   5   5 -
ut176_01165          -          TPR_12               PF13424.10   4.2e-25   87.8   8.6   0.00016   21.8   1.9   7.2   3   2   4   7   7   7   6 -
ut176_06165          -          TPR_12               PF13424.10   4.8e-25   87.6  10.3   4.2e-05   23.7   0.4   7.1   2   2   3   6   6   6   5 -
ut76_01055           -          TPR_12               PF13424.10   8.1e-25   86.9   6.2   4.4e-05   23.6   0.2   6.7   2   2   5   7   7   7   5 -
ut76_05220           -          TPR_12               PF13424.10   8.1e-25   86.9   6.2   4.4e-05   23.6   0.2   6.7   2   2   5   7   7   7   5 -
ut76_07265           -          TPR_12               PF13424.10   8.1e-25   86.9   6.2   4.4e-05   23.6   0.2   6.7   2   2   5   7   7   7   5 -
karp_08590           -          TPR_12               PF13424.10   8.4e-25   86.8  13.9   1.9e-05   24.8   0.9   6.9   2   2   5   7   7   7   7 -
ut76_08560           -          TPR_12               PF13424.10   8.4e-25   86.8  17.5   9.3e-08   32.2   0.5   5.0   1   1   4   5   5   5   4 -
gilliam_02095        -          TPR_12               PF13424.10   9.9e-25   86.6  11.8   1.1e-05   25.6   0.6   6.9   3   2   4   7   7   7   6 -
gilliam_05960        -          TPR_12               PF13424.10   1.1e-24   86.5  14.2   0.00013   22.2   1.4   7.4   3   2   4   7   7   7   6 -
ut76_05985           -          TPR_12               PF13424.10   1.1e-24   86.5  14.2   0.00013   22.2   1.4   7.4   3   2   4   7   7   7   6 -
kato_11570           -          TPR_12               PF13424.10   1.1e-24   86.5  11.2   4.6e-05   23.6   0.2   6.5   3   1   3   6   6   6   5 -
boryong_04115        -          TPR_12               PF13424.10   1.6e-24   85.9  15.6   8.5e-06   25.9   0.6   6.4   2   2   5   7   7   7   5 -
boryong_09500        -          TPR_12               PF13424.10   1.6e-24   85.9  15.6   8.5e-06   25.9   0.6   6.4   2   2   5   7   7   7   5 -
ut176_02655          -          TPR_12               PF13424.10   2.8e-24   85.2  13.5   1.1e-05   25.6   0.2   5.9   1   1   1   4   4   4   4 -
ikeda_03735          -          TPR_12               PF13424.10     3e-24   85.1  19.2   4.9e-09   36.3   0.6   5.3   2   2   3   5   5   5   4 -
ut76_01270           -          TPR_12               PF13424.10   3.1e-24   85.0  10.8   1.5e-05   25.1   1.0   7.2   2   2   3   6   6   6   6 -
kato_00205           -          TPR_12               PF13424.10   4.3e-24   84.6   8.1   0.00056   20.1   0.0   7.1   1   1   7   8   8   8   8 -
karp_08400           -          TPR_12               PF13424.10   4.4e-24   84.5  13.6   7.1e-05   23.0   0.0   7.7   2   2   5   7   7   7   7 -
karp_05285           -          TPR_12               PF13424.10     5e-24   84.4   8.4   1.7e-05   25.0   0.6   7.0   2   2   5   7   7   7   7 -
ut176_00340          -          TPR_12               PF13424.10   7.2e-24   83.9   6.5   9.3e-05   22.6   0.1   7.3   3   2   5   8   8   8   6 -
ut176_02560          -          TPR_12               PF13424.10   7.2e-24   83.9   6.5   9.3e-05   22.6   0.1   7.3   3   2   5   8   8   8   6 -
kato_01395           -          TPR_12               PF13424.10   9.4e-24   83.5   6.3   7.9e-06   26.0   0.2   6.1   1   1   4   5   5   5   4 -
karp_07585           -          TPR_12               PF13424.10     1e-23   83.3   4.9   1.3e-06   28.6   0.3   6.3   1   1   5   6   6   6   4 -
kato_09095           -          TPR_12               PF13424.10   1.6e-23   82.7   9.7   0.00085   19.5   0.0   7.9   3   2   4   7   7   7   5 -
ta686_03430          -          TPR_12               PF13424.10   1.6e-23   82.7  14.9   1.6e-07   31.5   1.1   5.7   3   2   1   4   4   4   4 -
